,Unnamed: 0,Rank,Movie,Studio,Total Gross,All Theaters,Opening Total,Opening Theaters,Open Date,Close Date,Year
6678,67,172,Midnight Special,WB,3712282.00,521,"$190,012 ",5,18-Mar,26-May,2016
6679,68,173,Rules Don't Apply,Fox,3652206.00,2386,"$1,589,625 ",2382,23-Nov,22-Dec,2016
6680,69,174,Miss Sloane,EC,3500605.00,1648,"$59,797 ",3,25-Nov,2-Jan,2016
6681,70,175,A Man Called Ove,MBox,3479315.00,194,"$54,608 ",9,30-Sep,23-Feb,2016
6682,71,176,Indignation,RAtt.,3401155.00,317,"$93,125 ",4,29-Jul,3-Nov,2016
6683,72,177,Everybody Wants Some!!,Par.,3400278.00,454,"$312,355 ",19,30-Mar,19-May,2016
6684,73,178,Maggie's Plan,SPC,3351735.00,335,"$63,308 ",5,20-May,29-Sep,2016
6685,74,179,Sing Street,Wein.,3237118.00,525,"$63,573 ",5,15-Apr,28-Jul,2016
6686,75,180,The Mermaid (Mei ren yu),Sony,3232685.00,106,"$985,052 ",35,19-Feb,7-Apr,2016
6687,76,181,Green Room,A24,3220371.00,777,"$87,984 ",3,15-Apr,14-Jul,2016
6688,77,182,The Eagle Huntress,SPC,3169351.00,122,"$52,574 ",4,2-Nov,18-May,2016
6689,78,183,Our Kind of Traitor,RAtt.,3153157.00,399,"$984,698 ",373,1-Jul,15-Sep,2016
6690,79,184,Compadres,PNT,3127773.00,368,"$1,397,434 ",368,22-Apr,26-May,2016
6691,80,185,The Other Side of the Door,Fox,3000342.00,585,"$1,211,210 ",546,4-Mar,14-Apr,2016
6692,81,186,Anthropoid,BST,2964845.00,452,"$1,233,519 ",452,12-Aug,22-Sep,2016
6693,82,187,The Beatles: Eight Days a Week - The Touring Years,Abr.,2930414.00,155,"$785,336 ",85,15-Sep,8-Jan,2016
6694,83,188,2016 Oscar Nominated Short Films,Shrts.,2816816.00,260,"$559,502 ",123,29-Jan,24-Mar,2016
6695,84,189,Ip Man 3,WGUSA,2679437.00,115,"$784,839 ",103,22-Jan,28-Feb,2016
6696,85,190,Miles Ahead,SPC,2610896.00,527,"$114,530 ",4,1-Apr,28-Jul,2016
6697,86,191,Kapoor & Sons - Since 1921,FIP,2607036.00,153,"$986,992 ",143,18-Mar,14-Apr,2016
6698,87,192,The Disappointments Room,Rela.,2423468.00,1554,"$1,402,823 ",1554,9-Sep,27-Oct,2016
6699,88,193,Hillsong - Let Hope Rise,PFR,2394386.00,816,"$1,357,243 ",816,16-Sep,23-Oct,2016
6700,89,194,Dear Zindagi,Relbig.,2376479.00,156,"$977,862 ",153,23-Nov,15-Dec,2016
6701,90,195,Elle,SPC,2341534.00,209,"$50,934 ",2,11-Nov,13-Apr,2016
6702,91,196,A Aa,BSC,2313043.00,115,"$1,213,057 ",115,1-Jun,16-Jun,2016
6703,92,197,Fan,Yash,2300000.00,307,"$1,382,871 ",307,15-Apr,21-Apr,2016
6704,93,198,Paterson,BST,2152738.00,70,"$69,335 ",4,28-Dec,13-Apr,2016
6705,0,105,Before I Fall,ORF,12241122.00,2346,"$4,690,214 ",2346,3-Mar,27-Apr,2017
6706,1,106,"Roman J. Israel, Esq.",Sony,11532128.00,1669,"$61,999 ",4,17-Nov,-,2017
6707,2,107,Unforgettable (2017),WB,11368012.00,2417,"$4,785,431 ",2417,21-Apr,1-Jun,2017
6708,3,108,The Beguiled (2017),Focus,10576669.00,941,"$229,292 ",4,23-Jun,10-Aug,2017
6709,4,109,The Belko Experiment,BH Tilt,10166820.00,1341,"$4,137,230 ",1341,17-Mar,25-May,2017
6710,5,110,The Disaster Artist,A24,9878763.00,1010,"$1,211,345 ",19,1-Dec,-,2017
6711,6,111,Thank You for Your Service (2017),Uni.,9479390.00,2083,"$3,817,700 ",2054,27-Oct,23-Nov,2017
6712,7,112,Rock Dog,LG/S,9420546.00,2077,"$3,704,749 ",2077,24-Feb,13-Apr,2017
6713,8,113,Marshall,ORF,9403543.00,821,"$3,000,805 ",821,13-Oct,-,2017
6714,9,114,The Lost City of Z,BST,8580410.00,866,"$110,175 ",4,14-Apr,20-Jul,2017
6715,10,115,The Promise (2017),ORF,8224288.00,2251,"$4,095,718 ",2251,21-Apr,18-May,2017
6716,11,116,A Cure for Wellness,Fox,8106986.00,2704,"$4,356,941 ",2704,17-Feb,23-Mar,2017
6717,12,117,The Space Between Us,STX,7885294.00,2812,"$3,775,596 ",2812,3-Feb,2-Mar,2017
6718,13,118,Gold,Wein.,7227038.00,2166,"$3,471,316 ",2166,27-Jan,9-Mar,2017
6719,14,119,Let there be Light,ADC,7184198.00,774,"$1,729,535 ",373,27-Oct,-,2017
6720,15,120,I am Not Your Negro,Magn.,7123919.00,320,"$686,378 ",43,3-Feb,8-Jun,2017
6721,16,121,Beatriz At Dinner,RAtt.,7115854.00,683,"$141,959 ",5,9-Jun,5-Oct,2017
6722,17,122,Birth of the Dragon,BH Tilt,6901965.00,1633,"$2,702,430 ",1618,25-Aug,28-Sep,2017
6723,18,123,The Snowman,Uni.,6670765.00,1815,"$3,372,565 ",1812,20-Oct,16-Nov,2017
6724,19,124,Same Kind of Different as Me,PFR,6354910.00,1362,"$2,591,985 ",1362,20-Oct,-,2017
6725,20,125,Lowriders,BH Tilt,6179955.00,365,"$2,403,885 ",295,12-May,22-Jun,2017
6726,21,126,Maudie,SPC,6170998.00,233,"$45,920 ",4,14-Apr,-,2017
6727,22,127,All Saints,Sony,5802208.00,846,"$1,514,278 ",846,25-Aug,26-Oct,2017
6728,23,128,Loving Vincent,Good Deed,5784242.00,218,"$23,180 ",1,22-Sep,-,2017
6729,24,129,Suburbicon,Par.,5775178.00,2046,"$2,840,246 ",2046,27-Oct,16-Nov,2017
6730,25,130,Paris Can Wait,SPC,5617731.00,447,"$98,850 ",4,12-May,28-Sep,2017
6731,26,131,The Florida Project,A24,5062514.00,229,"$157,553 ",4,6-Oct,-,2017
6732,27,132,Your Name.,FUN,5017246.00,311,"$1,813,781 ",311,7-Apr,27-Jul,2017
6733,28,133,The Man Who Invented Christmas,BST,4664004.00,720,"$1,353,297 ",626,22-Nov,-,2017
6734,29,134,The Book of Henry,Focus,4288104.00,650,"$1,424,540 ",579,16-Jun,13-Jul,2017
6735,30,135,Just Getting Started,BG,4278904.00,2161,"$3,201,459 ",2161,8-Dec,-,2017
6736,31,136,Stronger,RAtt.,4211129.00,645,"$1,611,040 ",573,22-Sep,-,2017
6737,32,137,The Hero,Orch.,4077333.00,447,"$45,317 ",4,9-Jun,-,2017
6738,33,138,Sleight,BH Tilt,3930990.00,591,"$1,701,785 ",565,28-Apr,1-Jun,2017
6739,34,139,A United Kingdom,FoxS,3902185.00,317,"$66,510 ",4,10-Feb,25-May,2017
6740,35,140,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,SPC,3814868.00,373,"$99,211 ",5,14-Apr,30-Jul,2017
6741,36,141,Friend Request,ENTMP,3759078.00,2573,"$2,002,863 ",2573,22-Sep,30-Nov,2017
6742,37,142,Table 19,FoxS,3614896.00,868,"$1,597,928 ",868,3-Mar,6-Apr,2017
6743,38,143,Their Finest,STX,3603484.00,330,"$76,197 ",4,7-Apr,22-Jun,2017
6744,39,144,Phoenix Forgotten,CLF,3600146.00,1626,"$1,816,499 ",1626,21-Apr,15-Jun,2017
6745,40,145,An Inconvenient Sequel: Truth to Power,Par.,3496795.00,556,"$124,823 ",4,28-Jul,7-Sep,2017
6746,41,146,Til Death Do Us Part,NN,3455267.00,562,"$1,527,289 ",562,29-Sep,-,2017
6747,42,147,Raees,Zee,3262954.00,265,"$1,798,379 ",265,25-Jan,5-Feb,2017
6748,43,148,Close Encounters of the Third Kind (40th Anniversary),Sony,3100479.00,901,"$1,767,758 ",901,1-Sep,21-Sep,2017
6749,44,149,Colossal,Neon,3029287.00,327,"$120,226 ",4,7-Apr,13-Jul,2017
6750,45,150,Ingrid Goes West,Neon,3024308.00,647,"$135,301 ",3,11-Aug,-,2017
6751,46,151,Ballerina (2017) [Canada Only],EOne,2844490.00,237,"$181,091 ",77,24-Feb,-,2017
6752,47,152,The Oscar Nominated Short Films 2017,Shrts.,2835355.00,272,"$692,399 ",206,10-Feb,30-Mar,2017
6753,48,153,Kedi,Osci.,2835047.00,130,"$40,103 ",1,10-Feb,-,2017
6754,49,154,Wolf Warrior 2,HC,2721100.00,53,"$219,022 ",53,28-Jul,-,2017
6755,50,155,My Cousin Rachel,FoxS,2716368.00,531,"$969,941 ",523,9-Jun,3-Aug,2017
6756,51,156,Mayweather vs. McGregor,Fathom,2620183.00,532,"$2,620,183 ",532,26-Aug,26-Aug,2017
6757,52,157,A Question Of Faith,PFR,2586862.00,661,"$1,025,489 ",661,29-Sep,-,2017
6758,53,158,Newsies: The Broadway Musical,Fathom,2545060.00,780,"$1,333,538 ",780,18-Feb,23-Feb,2017
6759,54,159,In Our Hands: The Battle for Jerusalem,Fathom,2534370.00,733,,,23-May,6-Jun,2017
6760,55,160,Hazlo Como Hombre (Do It Like An Hombre),PNT,2534252.00,382,"$1,174,484 ",382,1-Sep,5-Oct,2017
6761,56,161,LBJ,Electric,2458579.00,659,"$1,110,565 ",659,3-Nov,-,2017
6762,57,162,Tulip Fever,Wein.,2425664.00,772,"$1,158,017 ",765,1-Sep,16-Nov,2017
6763,58,163,The Salesman,Cohen,2402067.00,115,"$71,078 ",3,27-Jan,16-Apr,2017
6764,59,164,T2: Trainspotting,TriS,2402004.00,331,"$170,575 ",5,17-Mar,25-May,2017
6765,60,165,Pokemon the Movie: I Choose You!,Fathom,2401722.00,789,,,5-Nov,16-Nov,2017
6766,61,166,Jeepers Creepers 3,Scre.,2335162.00,669,"$19,151 ",10,26-Sep,5-Oct,2017
6767,62,167,The Resurrection of Gavin Stone,BH Tilt,2303792.00,890,"$1,206,771 ",890,20-Jan,9-Feb,2017
6768,63,168,Collide,ORF,2280004.00,2045,"$1,512,824 ",2045,24-Feb,9-Mar,2017
6769,64,169,The Killing of a Sacred Deer,A24,2257700.00,238,"$115,120 ",4,20-Oct,-,2017
6770,65,170,The Lovers,A24,2194521.00,443,"$66,286 ",4,5-May,16-Jul,2017
6771,66,171,Un Padre No Tan Padre,PNT,2156047.00,312,"$978,894 ",312,27-Jan,9-Mar,2017
6772,67,172,Brad's Status,Annapurna,2133158.00,453,"$89,921 ",4,15-Sep,26-Oct,2017
6773,68,173,Good Time,A24,2026499.00,721,"$125,101 ",4,11-Aug,-,2017
6774,69,174,Badrinath Ki Dulhania,FIP,1993259.00,156,"$862,008 ",152,10-Mar,13-Apr,2017
6775,70,175,Everybody Loves Somebody,PNT,1915789.00,333,"$924,201 ",333,17-Feb,23-Mar,2017
6776,71,176,A Quiet Passion,MBox,1865396.00,135,"$45,825 ",6,14-Apr,13-Jul,2017
6777,72,177,Toilet: Ek Prem Katha,Relbig.,1830715.00,178,"$678,436 ",178,11-Aug,-,2017
6778,73,178,The Wall,RAtt.,1803064.00,540,"$897,955 ",540,12-May,22-Jun,2017
6779,74,179,Free Fire,A24,1799312.00,1070,"$994,431 ",1070,21-Apr,18-May,2017
6780,75,180,Is Genesis History?,Fathom,1796182.00,704,,,23-Feb,23-Feb,2017
6781,76,181,The Last Word,BST,1783421.00,380,"$31,630 ",4,3-Mar,25-May,2017
6782,77,182,The Shape of Water,FoxS,1779994.00,158,"$166,564 ",2,1-Dec,-,2017
6783,78,183,Goodbye Christopher Robin,FoxS,1721762.00,262,"$57,917 ",9,13-Oct,-,2017
6784,79,184,Menashe,A24,1703036.00,126,"$62,078 ",3,28-Jul,-,2017
6785,80,185,Slamma Jamma,RivR,1687000.00,502,"$1,687,000 ",502,24-Mar,26-Mar,2017
6786,81,186,Jab Harry Met Sejal,Yash,1664648.00,280,"$1,284,740 ",280,4-Aug,-,2017
6787,82,187,Jolly Llb 2,FIP,1654254.00,173,"$774,355 ",173,10-Feb,2-Mar,2017
6788,83,188,The Little Hours,G&S,1647175.00,114,"$56,676 ",2,30-Jun,-,2017
6789,84,189,A Ghost Story,A24,1596371.00,329,"$104,030 ",4,7-Jul,-,2017
6790,85,190,Professor Marston & the Wonder Women,Annapurna,1584759.00,1229,"$736,883 ",1229,13-Oct,-,2017
6791,86,191,The Stray,Purd.,1578582.00,640,"$596,547 ",640,6-Oct,-,2017
6792,87,192,A Taxi Driver,WGUSA,1527829.00,41,"$331,854 ",41,11-Aug,19-Oct,2017
6793,88,193,Sword Art Online: The Movie - Ordinal Scale,Elev.,1522976.00,621,"$196,454 ",578,9-Mar,4-May,2017
6794,89,194,Inhumans,Imax,1521787.00,393,"$1,135,440 ",393,1-Sep,7-Sep,2017
6795,90,195,Mully,Fathom,1489771.00,738,,,3-Oct,-,2017
6796,91,196,Genesis: Paradise Lost,Fathom,1443926.00,419,,,13-Nov,-,2017
6797,92,197,Judwaa 2,FIP,1431255.00,192,"$638,045 ",192,29-Sep,19-Oct,2017
6798,93,198,Darkest Hour,Focus,1421426.00,84,"$175,006 ",4,22-Nov,-,2017
6799,0,205,Duet for One,Can.,8736.00,1,"$7,149 ",1,25-Dec,0,1986
6800,1,206,Space Rage,Gar.,7689.00,,,,21-Nov,0,1986
6801,2,207,Crimewave,Col.,5101.00,7,"$3,571 ",7,25-Apr,0,1986
6802,0,205,The Good Father,Skou,421201.00,17,"$20,361 ",2,11-Feb,0,1987
6803,1,206,Number One with a Bullet,Can.,410952.00,223,"$210,761 ",223,27-Feb,0,1987
6804,2,207,Slamdance,Isld,406881.00,47,"$125,349 ",47,2-Oct,0,1987
6805,3,208,Summer Heat,Atl,350481.00,36,"$114,873 ",36,29-May,0,1987
6806,4,209,White Water Summer,Col.,300859.00,105,"$122,934 ",105,10-Jul,0,1987
6807,5,210,Cold Steel,Cntl,285885.00,135,"$137,186 ",135,11-Dec,0,1987
6808,6,211,Orphans (1987),Lori,252430.00,25,"$14,588 ",1,18-Sep,0,1987
6809,7,212,Square Dance,Isld,225358.00,,,,20-Feb,0,1987
6810,8,213,Straight to Hell,Isld,210200.00,,,,26-Jun,0,1987
6811,9,214,The Princess Academy,EP,205000.00,,,,24-Apr,0,1987
6812,10,215,"Good Morning, Babylon",Vest,183700.00,2,"$24,569 ",2,17-Jul,0,1987
6813,11,216,Lady Beware,Sct.,169600.00,,,,18-Sep,0,1987
6814,12,217,Deadline,Skou,141211.00,46,"$86,681 ",46,11-Sep,0,1987
6815,13,218,Gaby: A True Story,TriS,125400.00,,,,30-Oct,0,1987
6816,14,219,"Rita, Sue and Bob Too",OrionC,124167.00,8,"$7,947 ",1,17-Jul,0,1987
6817,15,220,Heaven,Isld,77886.00,,,,17-Apr,0,1987
6818,16,221,Captive Hearts,MGM,73757.00,41,"$32,462 ",41,5-Jun,0,1987
6819,17,222,Ping Pong,Gold.,67421.00,2,"$8,497 ",2,17-Jul,0,1987
6820,18,223,Shadey,Skou,65817.00,3,"$1,314 ",1,5-Jun,0,1987
6821,19,224,Nice Girls Don't Explode,NW,65000.00,,,,3-Apr,0,1987
6822,20,225,Apocalypse Now (Re-issue),MGM,61211.00,6,"$15,513 ",6,28-Aug,0,1987
6823,21,226,Happy New Year,Col.,41232.00,40,"$30,625 ",40,7-Aug,0,1987
6824,22,227,"Forever, Lulu",TriS,36786.00,1,"$10,126 ",1,24-Apr,0,1987
6825,23,228,O.C. and Stiggs,MGM,29815.00,18,"$6,273 ",18,10-Jul,0,1987
6826,24,230,My Little Girl,Hemd,25000.00,,,,30-Oct,0,1987
6827,25,229,End of the Line,OrionC,25000.00,42,"$25,000 ",42,28-Aug,0,1987
6828,26,231,Zombie High,PEC,21905.00,25,"$12,165 ",25,2-Oct,0,1987
6829,27,232,Windrider,MGM,19367.00,26,,,5-Jun,0,1987
6830,28,233,Spookies,SVS,17785.00,,,,9-Jan,0,1987
6831,29,234,Home Is Where the Hart Is,Atl,11660.00,,,,4-Dec,0,1987
6832,30,235,Iron Warrior,TWE,11385.00,17,,,9-Jan,0,1987
6833,31,236,Hotel Colonial,Orion,9526.00,,,,18-Sep,0,1987
6834,0,205,The Family,Vest,346730.00,1,"$10,590 ",1,22-Jan,0,1988
6835,1,206,The Deceivers,Cinc,346297.00,68,"$18,245 ",1,2-Sep,0,1988
6836,2,207,Prison,NW,345704.00,42,"$63,792 ",42,6-May,0,1988
6837,3,208,It Takes Two (1988),MGM,344375.00,,,,13-Jul,0,1988
6838,4,209,Tapeheads,Ave,343786.00,138,"$133,330 ",138,21-Oct,0,1988
6839,5,210,World Gone Wild,Lori,323947.00,,,,22-Apr,0,1988
6840,6,211,Promised Land,Vest,316199.00,67,"$31,401 ",6,22-Jan,0,1988
6841,7,212,The Chocolate War,MCE,303624.00,11,"$14,351 ",2,18-Nov,0,1988
6842,8,213,Rent-A-Cop,King,295000.00,193,"$295,000 ",193,15-Jan,0,1988
6843,9,214,Plain Clothes,Par.,289323.00,193,"$222,681 ",193,15-Apr,0,1988
6844,10,215,Illegally Yours,UA,259019.00,,,,13-May,0,1988
6845,11,216,Call Me,Vest,251819.00,,,,20-May,0,1988
6846,12,217,Judgment in Berlin,NL,229556.00,81,"$113,743 ",81,6-May,0,1988
6847,13,218,Bellman and True,Isld,226944.00,8,"$21,428 ",4,1-Apr,0,1988
6848,14,219,The Year My Voice Broke,Ave,213901.00,20,"$5,487 ",1,25-Aug,0,1988
6849,15,220,Beatrice,Gold.,211821.00,8,"$11,781 ",1,18-Mar,0,1988
6850,16,221,Matador,WA,206952.00,,,,29-Apr,0,1988
6851,17,222,Eat the Rich,NL,200723.00,,,,22-Apr,0,1988
6852,18,223,Mondo New York,4&B,193209.00,1,"$10,752 ",1,22-Apr,0,1988
6853,19,224,Miles from Home,Cinc,188964.00,32,"$72,872 ",32,16-Sep,0,1988
6854,20,225,Rocket Gibraltar,Col.,187349.00,5,"$60,523 ",5,2-Sep,0,1988
6855,21,226,Seven Hours to Judgment,TWE,177820.00,73,"$66,352 ",73,16-Sep,0,1988
6856,22,227,My Best Friend Is a Vampire,King,174380.00,170,"$174,380 ",170,6-May,0,1988
6857,23,228,Pass the Ammo,NCeV,169785.00,,,,4-Mar,0,1988
6858,24,229,The Blue Iguana,Par.,161398.00,,,,22-Apr,0,1988
6859,25,230,The Beast,Col.,161004.00,,,,16-Sep,0,1988
6860,26,231,Taffin,MGM,159969.00,204,"$107,303 ",204,26-Feb,0,1988
6861,27,232,Gor,Can.,159731.00,,,,4-Mar,0,1988
6862,28,233,Distant Thunder,Par.,156188.00,31,"$82,186 ",31,11-Nov,0,1988
6863,29,234,Hanna's War,Can.,139796.00,35,"$60,986 ",35,23-Nov,0,1988
6864,30,235,The In Crowd (1988),Orion,136567.00,37,,,5-Feb,0,1988
6865,31,236,Consuming Passions,Gold.,118206.00,5,"$5,373 ",1,6-Apr,0,1988
6866,32,237,The Kitchen Toto,Can.,101807.00,4,"$15,481 ",4,13-May,0,1988
6867,33,238,The Telephone,NW,99978.00,50,"$54,811 ",50,22-Jan,0,1988
6868,34,239,Amsterdamned,Vest,98003.00,5,"$14,819 ",5,23-Nov,0,1988
6869,35,240,Ghost Town (1988),TWE,75000.00,8,"$10,478 ",8,11-Nov,0,1988
6870,36,241,King Lear,Can.,61821.00,1,"$8,756 ",1,22-Jan,0,1988
6871,37,242,Love at Stake,TriS,61789.00,,,,15-Apr,0,1988
6872,38,243,Pulse (1988),Col.,40397.00,,,,10-Mar,0,1988
6873,39,244,A Killing Affair,Hemd,35000.00,4,"$5,337 ",4,15-Jul,0,1988
6874,40,245,The Lighthorsemen,Cinc,33779.00,16,"$23,645 ",16,8-Apr,0,1988
6875,41,246,Doin' Time on Planet Earth,Can.,29576.00,,,,16-Sep,0,1988
6876,42,247,We Think the World of You,Cinc,20998.00,1,"$5,465 ",1,22-Dec,0,1988
6877,43,248,Puss in Boots (1988),Can.,12951.00,,,,10-Jun,0,1988
6878,44,249,Haunted Summer,Can.,9911.00,1,"$4,726 ",1,16-Dec,0,1988
6879,45,250,The Missing Link,Uni.,6127.00,,,,4-Nov,0,1988
6880,46,251,The Prince of Pennsylvania,NL,5415.00,1,"$3,174 ",1,16-Sep,0,1988
6881,47,252,When the Wind Blows,King,5274.00,1,"$3,597 ",1,11-Mar,0,1988
6882,0,205,A Chorus of Disapproval,SoG.,216373.00,,,,18-Aug,0,1989
6883,1,206,The Rachel Papers,UA,201468.00,,,,12-May,0,1989
6884,2,207,The Return of the Swamp Thing,Milli,192816.00,,,,12-May,0,1989
6885,3,208,Beverly Hills Brats,Tau,192561.00,,,,6-Oct,0,1989
6886,4,209,For Queen and Country,Atl,191051.00,33,"$62,771 ",33,19-May,0,1989
6887,5,210,The Experts,Par.,169203.00,100,,,13-Jan,0,1989
6888,6,211,Night Visitor,MGM,166635.00,,,,12-May,0,1989
6889,7,212,Under the Boardwalk,NW,147542.00,65,"$73,406 ",65,14-Apr,0,1989
6890,8,213,The Big Picture,Col.,117463.00,8,"$33,071 ",3,15-Sep,0,1989
6891,9,214,Race for Glory,NCeV,100326.00,,,,11-Aug,0,1989
6892,10,215,Signs of Life,Ave,95836.00,,,,5-May,0,1989
6893,11,216,Mind Games,MGM,85085.00,,,,3-Mar,0,1989
6894,12,217,Hanussen,Col.,82635.00,2,"$15,504 ",2,8-Mar,0,1989
6895,13,218,Me and Him,Col.,78814.00,5,"$4,795 ",5,4-Aug,0,1989
6896,14,219,After Midnight,MGM,76325.00,224,"$59,260 ",224,3-Nov,0,1989
6897,15,220,"Bert Rigby, You're a Fool",WB,75868.00,23,"$40,498 ",23,24-Feb,0,1989
6898,16,221,When the Whales Came,Fox,73131.00,10,"$37,030 ",10,20-Oct,0,1989
6899,17,222,Manifesto,Can.,70060.00,1,"$9,838 ",1,27-Jan,0,1989
6900,18,223,Under the Sun of Satan,Aliv,68765.00,2,"$6,987 ",1,20-Jan,0,1989
6901,19,224,Cohen and Tate,Hemd,64227.00,75,"$45,586 ",75,27-Jan,0,1989
6902,20,225,Survival Quest,MGM,62683.00,168,"$29,453 ",168,10-Nov,0,1989
6903,21,226,Rachel River,Tau,60698.00,4,"$13,705 ",4,20-Jan,0,1989
6904,22,227,Ten Little Indians,Can.,59405.00,79,"$43,436 ",79,10-Nov,0,1989
6905,23,228,"Fear, Anxiety and Depression",Gold.,47148.00,1,"$4,212 ",1,8-Dec,0,1989
6906,24,229,Bloodhounds of Broadway,Col.,43671.00,5,"$15,872 ",5,3-Nov,0,1989
6907,25,230,Animal Behavior,Mira.,41526.00,24,"$20,361 ",24,27-Oct,0,1989
6908,26,231,New Year's Day,RBR,36106.00,,,,13-Dec,0,1989
6909,27,232,Checking Out,WB,30877.00,8,"$12,730 ",1,21-Apr,0,1989
6910,28,233,Teen Witch,TWE,27843.00,17,,,21-Apr,0,1989
6911,29,234,Echoes of Paradise,Qrt.,23717.00,,,,10-Mar,0,1989
6912,30,235,Blood Red,Hemd,15510.00,,,,18-Aug,0,1989
6913,31,236,The Time Guardian,Hemd,12682.00,2,"$3,748 ",2,4-Aug,0,1989
6914,32,237,Far From Home,Vest,11859.00,4,"$3,763 ",4,2-Jun,0,1989
6915,33,238,High Stakes,Trim.,4780.00,1,,,17-Nov,0,1989
6916,0,205,Strike It Rich,Mira.,541626.00,206,"$331,875 ",206,26-Jan,0,1990
6917,1,206,The Tall Guy,Mira.,510712.00,41,"$91,131 ",30,21-Sep,0,1990
6918,2,207,Frankenstein Unbound,Fox,334748.00,34,,,2-Nov,0,1990
6919,3,208,Chattahoochee,Hemd,259486.00,2,"$17,471 ",2,20-Apr,0,1990
6920,4,209,Frankenhooker,SGE,205068.00,,,,1-Jun,0,1990
6921,5,210,Martians Go Home,Tau,129778.00,155,"$129,778 ",155,20-Apr,0,1990
6922,6,211,Torrents of Spring,Mira.,111747.00,,,,9-Feb,0,1990
6923,7,212,A Man Called Sarge,Can.,92706.00,188,,188,2-Feb,0,1990
6924,8,213,A Show of Force,Par.,91578.00,12,"$73,405 ",12,11-May,0,1990
6925,9,214,Chicago Joe and the Showgirl,NL,85395.00,18,"$14,979 ",6,27-Jul,0,1990
6926,10,215,Why Me?,Triu,83882.00,113,"$49,933 ",113,20-Apr,0,1990
6927,11,216,Fools of Fortune,NL,83490.00,9,"$11,422 ",3,14-Sep,0,1990
6928,12,217,Speaking Parts,Zeit.,76609.00,1,"$8,934 ",1,16-Feb,0,1990
6929,13,218,Happy Together (1990),Brde,70912.00,10,"$32,776 ",10,4-May,0,1990
6930,14,219,The Spirit of '76,Col.,52310.00,12,,,12-Oct,0,1990
6931,15,220,Spontaneous Combustion,Tau,50367.00,50,"$50,367 ",50,23-Feb,0,1990
6932,16,221,Twister (1990),Grey,33455.00,2,"$9,864 ",2,8-Aug,0,1990
6933,17,222,Red Surf,AcdE,13136.00,6,"$8,630 ",6,1-Jun,0,1990
6934,18,223,Diamond's Edge,Castle,12751.00,30,"$12,751 ",30,30-Nov,0,1990
6935,0,205,American Ninja 4: The Annihilation,Can.,358047.00,171,"$277,462 ",171,8-Mar,0,1991
6936,1,206,Trust,FL,356122.00,,,,26-Jul,0,1991
6937,2,207,Iron and Silk,Mira.,356077.00,14,"$15,256 ",1,15-Feb,0,1991
6938,3,208,Two Evil Eyes,Tau,349618.00,150,"$260,410 ",150,25-Oct,0,1991
6939,4,209,Dark Obsession,Circ,336811.00,10,"$15,001 ",1,7-Jun,0,1991
6940,5,210,Talent for the Game,Par.,336396.00,60,"$62,571 ",60,26-Apr,0,1991
6941,6,211,Pastime,Mira.,267265.00,42,,,23-Aug,0,1991
6942,7,212,Journey of Hope,Mira.,261718.00,18,"$12,489 ",2,26-Apr,0,1991
6943,8,213,Closet Land,Uni.,259012.00,153,"$121,635 ",153,6-Mar,0,1991
6944,9,214,Twenty-One,Trit,256521.00,24,"$46,183 ",15,4-Oct,0,1991
6945,10,215,NFB of Canada Animation Festival,EXPe,249167.00,11,"$49,551 ",11,26-Dec,0,1991
6946,11,216,Stepping Out,Par.,246000.00,9,"$94,492 ",7,4-Oct,0,1991
6947,12,217,Young Soul Rebels,Mira.,225664.00,8,"$2,609 ",1,20-Nov,0,1991
6948,13,218,The Indian Runner,MGM,191125.00,9,"$34,047 ",4,20-Sep,0,1991
6949,14,219,The Ballad of the Sad Cafe,Angk,184890.00,1,"$2,343 ",1,3-May,0,1991
6950,15,220,Bright Angel,Hemd,158243.00,7,"$17,410 ",4,14-Jun,0,1991
6951,16,221,Men of Respect,Col.,139155.00,33,"$82,841 ",33,18-Jan,0,1991
6952,17,222,Close My Eyes,Castle,135893.00,1,,,8-Nov,0,1991
6953,18,223,Liebestraum,MGM,133645.00,,,,13-Sep,0,1991
6954,19,224,Open Doors,OrionC,123470.00,6,"$15,726 ",2,8-Mar,0,1991
6955,20,225,The Inner Circle,Col.,93292.00,3,"$36,782 ",3,27-Dec,0,1991
6956,21,226,Let Him Have It,FL,88686.00,10,"$5,088 ",1,6-Dec,0,1991
6957,22,227,Naked Tango,NL,81777.00,2,"$12,283 ",1,23-Aug,0,1991
6958,23,228,Crossing the Line (1991),Mira.,59227.00,2,"$5,248 ",2,9-Aug,0,1991
6959,24,229,Shadow of China,NL,55166.00,4,"$15,719 ",4,10-Mar,0,1991
6960,25,230,Prisoners of the Sun,Skou,52654.00,6,"$14,296 ",4,19-Jul,0,1991
6961,26,231,Crooked Hearts,MGM,30964.00,,,,31-May,0,1991
6962,27,232,The Dark Backward,Grey,28654.00,1,"$7,917 ",1,26-Jul,0,1991
6963,28,233,Lyrical Nitrate,Zeit.,26662.00,1,"$4,710 ",1,11-Oct,0,1991
6964,29,234,Opening Night,Castle,23488.00,1,"$10,491 ",1,17-May,0,1991
6965,30,235,Ski School,MovE,18476.00,,,,11-Jan,0,1991
6966,31,236,The Reflecting Skin,Mira.,17042.00,2,"$5,958 ",2,28-Jun,0,1991
